particle_id,radius_km,mass_kg,mass_earth,mass_solar
128,13.080095985788018,9373923442047582.0,1.5691987471099068e-09,4.713072140683176e-15
129,13.070444443417033,9353188255308230.0,1.565727668083751e-09,4.702646790875566e-15
130,13.070060138406664,9352363255491488.0,1.5655895627656524e-09,4.702231992986892e-15
131,13.058339916341978,9327226375243578.0,1.5613816383853082e-09,4.6895935358101774e-15
132,13.031689712718887,9270236238374090.0,1.5518414653802588e-09,4.6609397252650135e-15
133,13.028561799945921,9263562614686064.0,1.5507242979535483e-09,4.6575843245007665e-15
134,12.957968393567137,9113797153040194.0,1.5256534963593224e-09,4.5822844322749005e-15
135,12.92259534397891,9039363366942204.0,1.5131932490989609e-09,4.544860209029124e-15
136,12.860855457366272,8910420116396326.0,1.4916080944456524e-09,4.4800294211915646e-15
137,12.821156426544304,8828160210527275.0,1.477837751427052e-09,4.438670338941373e-15
138,12.818481769331957,8822636361638519.0,1.4769130567878172e-09,4.435893028195462e-15
139,12.815683673005893,8816860046201000.0,1.4759460991415868e-09,4.432988780946946e-15
140,12.81565691971519,8816804829592931.0,1.4759368558580528e-09,4.432961018840844e-15
141,12.807816768336213,8800633328109829.0,1.4732297396731325e-09,4.424830223493066e-15
142,12.74403865885322,8669815390089417.0,1.451330761544046e-09,4.3590568701050905e-15
143,12.742845453408684,8667380392207164.0,1.4509231418691394e-09,4.3578325886446734e-15
144,12.74278538722669,8667257826019907.0,1.4509026242375765e-09,4.3577709641513525e-15
145,12.720843951711052,8622563167270477.0,1.4434207194678498e-09,4.33529914087569e-15
146,12.676249446231655,8532198281595437.0,1.428293599403273e-09,4.2898649928581525e-15
147,12.668033943343088,8515619825912724.0,1.4255183589132944e-09,4.2815295868676085e-15
148,12.665529857773718,8510570985812267.0,1.424673180946035e-09,4.2789911036201895e-15
149,12.661509666621477,8502469485818694.0,1.4233169864221283e-09,4.27491778745183e-15
150,12.644494377958154,8468237160110798.0,1.4175864806266004e-09,4.257706272806748e-15
151,12.625717391373529,8430567334348504.0,1.4112805358687319e-09,4.2387664332142594e-15
152,12.598730919888334,8376623787914834.0,1.4022503633906122e-09,4.2116444039553296e-15
153,12.565661676161909,8310835696097223.0,1.3912374090078317e-09,4.178567109837109e-15
154,12.549392163822464,8278595869587379.0,1.3858404484204047e-09,4.162357394760664e-15
155,12.546533167436744,8272939081522266.0,1.3848934997068464e-09,4.159513244133633e-15
156,12.533220043081185,8246631772915723.0,1.3804896451244578e-09,4.146286312629831e-15
157,12.503198090370311,8187511911194730.0,1.3705929552789058e-09,4.116561707456675e-15
158,12.489127727319206,8159901773655743.0,1.3659710065824435e-09,4.102679732546178e-15
159,12.481577821877869,8145112289536621.0,1.363495240688514e-09,4.095243795394798e-15
160,12.468900265024466,8120318482299186.0,1.3593447468751605e-09,4.082777830329619e-15
161,12.454759176686302,8092721831931469.0,1.3547250559368705e-09,4.0689026365723456e-15
162,12.44761970739824,8078812781321143.0,1.3523966749845245e-09,4.061909368562407e-15
163,12.409996024018659,8005777878550515.0,1.340170601384554e-09,4.025188483473702e-15
164,12.409852191296935,8005499519200424.0,1.3401240039116699e-09,4.025048528447813e-15
165,12.39618060036497,7979070344665919.0,1.3356997489214206e-09,4.011760324530861e-15
166,12.386553096935534,7960493925721101.0,1.3325900485367083e-09,4.0024203717198785e-15
167,12.374490065616044,7937258842257870.0,1.3287004857421212e-09,3.9907381102597744e-15
168,12.323267772973182,7839101099106746.0,1.312268838041547e-09,3.941385827035148e-15
169,12.296846619326082,7788787898072046.0,1.3038463869179762e-09,3.916089082553369e-15
170,12.292347848605647,7780242499164906.0,1.3024158835282762e-09,3.911792580478303e-15
171,12.287610784838131,7771251221607726.0,1.30091073986406e-09,3.907271897113874e-15
172,12.25858871921497,7716316501735869.0,1.2917146445333603e-09,3.879651520290343e-15
173,12.233251173525398,7668568258681693.0,1.2837215684600885e-09,3.855644399313041e-15
174,12.23138570433461,7665060614736804.0,1.2831343873808257e-09,3.8538808070394e-15
175,12.226354982315138,7655606674091839.0,1.2815517937201194e-09,3.8491275034148376e-15
176,12.22481060057445,7652705968414536.0,1.2810662143634392e-09,3.8476690708598314e-15
177,12.217079986464716,7638197102284765.0,1.2786374240395608e-09,3.8403742243452555e-15
178,12.216696488490081,7637477828651479.0,1.2785170173292693e-09,3.840012584041328e-15
179,12.21062554752829,7626097426554125.0,1.2766119332070042e-09,3.834290683664564e-15
180,12.185964925368847,7579985600387256.0,1.2688927940124776e-09,3.811106329257716e-15
181,12.168898658178803,7548183201012944.0,1.263569058912465e-09,3.795116546172267e-15
182,12.161589394633426,7534589893295048.0,1.2612935334537951e-09,3.788282029088675e-15
183,12.144430139137487,7502742340163376.0,1.2559622395957113e-09,3.7722695433518575e-15
184,12.132760216306908,7481134331885655.0,1.2523450498750395e-09,3.76140535159064e-15
185,12.107184346152652,7433923277833935.0,1.2444418994678802e-09,3.737668321417621e-15
186,12.09250485211361,7406916013852369.0,1.2399208720598002e-09,3.724089462548704e-15
187,12.086034221696256,7395032179477857.0,1.2379315131615083e-09,3.7181144437573445e-15
188,12.075573613267117,7375847325083002.0,1.2347199604252383e-09,3.708468578466204e-15
189,12.067808430171414,7361627383853266.0,1.2323395362517714e-09,3.701318999182102e-15
190,12.060040074655511,7347419932586545.0,1.2299612029033935e-09,3.694175699669442e-15
191,12.05448964325062,7337280019941355.0,1.2282637772398486e-09,3.689077499316893e-15
192,12.037060400903318,7305499723515916.0,1.2229437421828217e-09,3.673098829272126e-15
193,12.017401563863999,7269764287395933.0,1.2169616150688567e-09,3.6551315726102275e-15
194,12.014860107075116,7265153003161251.0,1.2161896841385088e-09,3.652813086077495e-15
195,11.988842659633859,7218058392664221.0,1.2083060264316324e-09,3.629134602027342e-15
196,11.93718926562495,7125163729068491.0,1.1927554204736457e-09,3.582428518526885e-15
197,11.928983732160324,7110480476151591.0,1.1902974377278783e-09,3.575045992876331e-15
198,11.909031943183285,7074862271990472.0,1.184334935293388e-09,3.5571376787354304e-15
199,11.89770968107515,7054702620172344.0,1.180960201056358e-09,3.54700169950141e-15
200,11.895005747504527,7049893851198494.0,1.1801552110971847e-09,3.544583920518922e-15
201,11.885212478933878,7032495454316785.0,1.1772427121038566e-09,3.535836260039009e-15
202,11.882217881690881,7027181072474488.0,1.176353082336753e-09,3.5331642662723932e-15
203,11.878590154465485,7020746689423599.0,1.1752759638938403e-09,3.5299291522150712e-15
204,11.875819308379086,7015834775431215.0,1.174453707414959e-09,3.5274595134199542e-15
205,11.85789116773774,6984108690237852.0,1.1691427473410999e-09,3.511508099992887e-15
206,11.846725863065549,6964398701789623.0,1.16584328694229e-09,3.5015982049502358e-15
207,11.775374417953792,6839317805477074.0,1.144904692020486e-09,3.4387093525516735e-15
208,11.774500674268989,6837795467300194.0,1.144649851966094e-09,3.4379439430948426e-15
209,11.771033173070704,6831756209360467.0,1.1436388776338329e-09,3.4349074921869493e-15
210,11.751630716583175,6798029055372197.0,1.1379929377977362e-09,3.417949970522795e-15
211,11.738132079312933,6774630065457064.0,1.1340759369938077e-09,3.4061852992865797e-15
212,11.730929416468864,6762166726161563.0,1.1319895687267512e-09,3.399918913863586e-15
213,11.7207066346297,6744503692997924.0,1.1290327695079505e-09,3.391038198116528e-15
214,11.696656010310793,6703070124105589.0,1.1220967725589566e-09,3.3702060033111383e-15
215,11.694106403710515,6698687726227766.0,1.1213631573015108e-09,3.3680025975040558e-15
216,11.686262890018657,6685217860047395.0,1.1191082960084085e-09,3.3612301450271482e-15
217,11.665850765745207,6650248266986388.0,1.1132543713462833e-09,3.3436479430979567e-15
218,11.665388181718148,6649457194812473.0,1.113121945529937e-09,3.343250203533814e-15
219,11.659637574453688,6639628228330161.0,1.1114765723855132e-09,3.3383083423818763e-15
220,11.64489744157945,6614478562824031.0,1.107266507747538e-09,3.3256634569635938e-15
221,11.635748151712459,6598900002469214.0,1.104658650158164e-09,3.3178307837767303e-15
222,11.592531735809706,6525645685892234.0,1.092395846594251e-09,3.2809995806227674e-15
223,11.587615031163622,6517346101173994.0,1.0910064926036929e-09,3.2768266703406844e-15
224,11.571346356577463,6489934129542568.0,1.0864177169639324e-09,3.2630443303614867e-15
225,11.569025981868185,6486030678985785.0,1.0857642776905078e-09,3.261081732289778e-15
226,11.566854104173848,6482378455975733.0,1.0851528940146148e-09,3.259245447768504e-15
227,11.560543648438665,6471774592016497.0,1.083377802704959e-09,3.2539139794544263e-15
228,11.557146474665194,6466070894120344.0,1.082423001265853e-09,3.251046243247765e-15
229,11.536426726687534,6431355929393540.0,1.07661170149452e-09,3.2335920647354044e-15
230,11.504966286146315,6378883350922957.0,1.067827769675286e-09,3.2072096167382084e-15
231,11.498212595363293,6367656272114938.0,1.0659483519364742e-09,3.201564805077599e-15
232,11.48576885396488,6347004780885580.0,1.0624912835740744e-09,3.191181536153078e-15
233,11.485272406220252,6346181809417855.0,1.0623535178024586e-09,3.190767758088739e-15
234,11.475922094225997,6330694893021392.0,1.0597610014504564e-09,3.1829811621490016e-15
235,11.474918994954272,6329034958335764.0,1.0594831276823297e-09,3.182146571172176e-15
236,11.470514429022579,6321749690469801.0,1.0582635707616545e-09,3.1784836446261293e-15
237,11.452854728433891,6292596224690022.0,1.0533832682652275e-09,3.163825706760464e-15
238,11.449466287466368,6287012695443883.0,1.0524485831089361e-09,3.1610183896003273e-15
239,11.448582556133331,6285557011535799.0,1.0522049010073193e-09,3.1602864929387804e-15
240,11.430022364340857,6255036521302231.0,1.047095758039406e-09,3.144941235093534e-15
241,11.413255466207394,6227550016372593.0,1.0424945054940153e-09,3.131121420857849e-15
242,11.40448711572609,6213207903123197.0,1.040093629672808e-09,3.123910415262151e-15
243,11.380623714900468,6174286843239635.0,1.0335782277940688e-09,3.104341473382356e-15
244,11.35934612420728,6139720597078479.0,1.0277918235734972e-09,3.0869620683981655e-15
245,11.348184581231747,6121639950227621.0,1.0247651156469061e-09,3.0778713825732664e-15
246,11.330074023773808,6092378139951793.0,1.0198666762360369e-09,3.0631589706734273e-15
247,11.327131414739135,6087632496298724.0,1.0190722534822492e-09,3.0607729301825737e-15
248,11.32384459613912,6082334648809649.0,1.018185391572865e-09,3.058109249647874e-15
249,11.317938368676696,6072822441705270.0,1.0165930440822203e-09,3.0533266504963853e-15
250,11.310896429875765,6061494095397634.0,1.014696674121161e-09,3.0476309230123052e-15
251,11.303349237279166,6049368598824143.0,1.0126668608685947e-09,3.0415343999880053e-15
252,11.302654009728752,6048252444058033.0,1.0124800160888834e-09,3.0409732136325408e-15
253,11.296783995281586,6038833887904700.0,1.0109033458070355e-09,3.0362377008148644e-15
254,11.292861909104147,6032546274145192.0,1.0098507966055482e-09,3.0330763802190093e-15
255,11.292486779278713,6031945121077755.0,1.0097501633279162e-09,3.032774129214727e-15
256,11.290677221049075,6029045828703562.0,1.0092648205587742e-09,3.031316407247935e-15
257,11.275051262986215,6004048401453077.0,1.005080240669154e-09,3.0187480650066757e-15
258,11.262702344485826,5984342328151152.0,1.0017814356674904e-09,3.0088401384425477e-15
259,11.249691148013442,5963626108924046.0,9.983135318109033e-10,2.9984243252237627e-15
260,11.245983831979686,5957732144048515.0,9.973268795990125e-10,2.9954609255518147e-15
261,11.239517279768368,5947460787277628.0,9.956074501332568e-10,2.9902966370078375e-15
262,11.237804713606641,5944742556245671.0,9.951524171093502e-10,2.988929950046091e-15
263,11.217150343322396,5912024587429174.0,9.896754152976506e-10,2.972479831983777e-15
264,11.215111290485966,5908801111165558.0,9.891358040083676e-10,2.9708591150803243e-15
265,11.21470442963854,5908158057551945.0,9.890281565615919e-10,2.9705357970918614e-15
266,11.201469708243563,5887265687480809.0,9.855307649792448e-10,2.960031417794989e-15
267,11.197687691805562,5881304446860750.0,9.845328507792786e-10,2.957034192858813e-15
268,11.193687065502782,5875003013024690.0,9.834779880911336e-10,2.953865923729808e-15
269,11.188629656670512,5867043472161904.0,9.821455575857353e-10,2.9498639825442475e-15
270,11.188376167254306,5866644710264573.0,9.820788046755419e-10,2.949663490871716e-15
271,11.186174613512694,5863182225949309.0,9.8149918333737e-10,2.9479226042019334e-15
272,11.185817948161716,5862621410297099.0,9.814053025601002e-10,2.947640634262363e-15
273,11.151006595709912,5808056432062621.0,9.722711021358092e-10,2.9202061581474474e-15
274,11.138183988611164,5788043309682397.0,9.689208969886307e-10,2.91014385178006e-15
275,11.128813611340764,5773447429157654.0,9.66477540418248e-10,2.9028052556953797e-15
276,11.117558943868483,5755948922395611.0,9.635482829886294e-10,2.8940072614261063e-15
277,11.109256745830772,5743063535058861.0,9.613912637010432e-10,2.887528676396668e-15
278,11.091810875064283,5716049445684990.0,9.56869093719406e-10,2.8739463858199376e-15
279,11.090657084983768,5714265850054335.0,9.56570519056803e-10,2.873049619921533e-15
280,11.084002573683899,5703986160991992.0,9.54849694761935e-10,2.8678811420228024e-15
281,11.08353067047253,5703257647595350.0,9.547277413113515e-10,2.867514856100472e-15
282,11.080729186648417,5698934058023520.0,9.540039705891905e-10,2.865341018252881e-15
283,11.061251897744825,5668934735876695.0,9.489820713793264e-10,2.8502577961289017e-15
284,11.058498304027076,5664702107166708.0,9.482735275438926e-10,2.8481296920774633e-15
285,11.047007387056802,5647061825831881.0,9.453205369908535e-10,2.8392604156184668e-15
286,11.04192717079794,5639274620657182.0,9.440169555524973e-10,2.8353451223061673e-15
287,11.034125526065965,5627329820046943.0,9.420173908805705e-10,2.829339450579683e-15
288,11.032319508921928,5624567102488700.0,9.415549107933569e-10,2.8279503964406313e-15
289,11.02024344727613,5606117229591292.0,9.384663942704796e-10,2.8186740691386745e-15
290,11.018048992933723,5602768868344041.0,9.379058771821397e-10,2.8169905618848628e-15
291,11.010840870520962,5591779891331094.0,9.360663177844828e-10,2.8114654643379796e-15
292,11.008917440675521,5588850001299855.0,9.355758529546156e-10,2.809992358314993e-15
293,10.989657497338612,5559568449738866.0,9.306741088442647e-10,2.7952700207845795e-15
294,10.975303037160781,5537811517763020.0,9.270319892335678e-10,2.784330952357571e-15
295,10.939871584082677,5484351501615605.0,9.180827599297838e-10,2.7574520350821578e-15
296,10.92246472051832,5458214026570905.0,9.137073355574465e-10,2.744310493418994e-15
297,10.9203568694606,5455054607239438.0,9.131784474256858e-10,2.7427219834077984e-15
298,10.910705810367444,5440604381590760.0,9.107594735431331e-10,2.7354566204727993e-15
299,10.90912121159984,5438234253628536.0,9.103627131202637e-10,2.734264954663102e-15
300,10.902459106264857,5428277089938961.0,9.086958797091476e-10,2.7292586378230203e-15
301,10.89536537548925,5417688188827551.0,9.069232931865436e-10,2.7239346926108397e-15
302,10.894385107051916,5416226013650738.0,9.066785244437973e-10,2.723199532233945e-15
303,10.893158440936757,5414396680611395.0,9.063722933196441e-10,2.722279770232787e-15
304,10.86822875478829,5377308115948448.0,9.001636519155398e-10,2.703632180252825e-15
305,10.854454687726976,5356888899592262.0,8.967454664651054e-10,2.6933656957505895e-15
306,10.846882852110983,5345686164378984.0,8.948701238543447e-10,2.6877331236947612e-15
307,10.844559184937669,5342251370767968.0,8.942951379517705e-10,2.6860061595076565e-15
308,10.834984202090814,5328113364582805.0,8.919284297394039e-10,2.678897775970278e-15
309,10.82059138803676,5306908519000571.0,8.883787296243972e-10,2.6682362885387906e-15
310,10.816571811202076,5300996567618500.0,8.873890664637074e-10,2.665263845513394e-15
311,10.816103548411267,5300308137301127.0,8.87273822937539e-10,2.6649177127793612e-15
312,10.81433024957715,5297701610104161.0,8.86837489182834e-10,2.6636071888784674e-15
313,10.81225104264489,5294646524860124.0,8.863260666214171e-10,2.6620711365264183e-15
314,10.796107264046137,5270965598261523.0,8.823618694974849e-10,2.6501647116332095e-15
315,10.794554525019137,5268691651717769.0,8.819812098847289e-10,2.649021404439479e-15
316,10.791124119469751,5263670229300641.0,8.811406216492499e-10,2.646496706403798e-15
317,10.785590566220314,5255576948413278.0,8.797858030071974e-10,2.642427522682299e-15
318,10.779868905811941,5247217273442187.0,8.783863898829083e-10,2.6382243998965205e-15
319,10.777594331629151,5243896453808428.0,8.778304832723104e-10,2.6365547401647265e-15
320,10.765821940621816,5226731456464353.0,8.74957055460254e-10,2.6279244295720054e-15
321,10.745929898462887,5197812612640106.0,8.701160287783716e-10,2.6133844562074422e-15
322,10.741948984222708,5192038040725471.0,8.69149362998609e-10,2.6104810855768312e-15
323,10.740229259322643,5189544792695426.0,8.687319922243363e-10,2.6092275167907336e-15
