particle_id,radius_km,mass_kg,mass_earth,mass_solar
41,195.91960394037793,3.1500851387788333e+19,5.273255839586354e-06,1.5838169150990654e-11
42,195.89077682357322,3.1486948565942833e+19,5.270928501331873e-06,1.5831179014712926e-11
43,195.87662861126466,3.148012662364155e+19,5.2697865053066e-06,1.5827749041510745e-11
44,195.72790975948035,3.1408477422950347e+19,5.257792398820543e-06,1.579172486723968e-11
45,195.66224581908642,3.1376876729490366e+19,5.252502429375863e-06,1.5775836498949364e-11
46,195.65741345786557,3.137455199908062e+19,5.252113268522471e-06,1.5774667658367668e-11
47,195.5950285962657,3.1344550482089644e+19,5.2470910018947675e-06,1.5759583332708024e-11
48,195.50043742817257,3.1299097117958394e+19,5.239482089523374e-06,1.5736730043419742e-11
49,195.4378991125399,3.126907007413337e+19,5.23445554969286e-06,1.5721632883239835e-11
50,195.3895916650801,3.124588896701405e+19,5.230575022561063e-06,1.5709977760299082e-11
51,195.32830203883873,3.1216494644745744e+19,5.2256544005866325e-06,1.5695198723299954e-11
52,195.21376130735598,3.1161610680807973e+19,5.2164668018207556e-06,1.5667603865820634e-11
53,195.19052744108126,3.115048566803083e+19,5.214604469978662e-06,1.566201037147338e-11
54,195.175734528036,3.1143403795110494e+19,5.213418961457872e-06,1.565844970894279e-11
55,195.03706448763262,3.107706989179283e+19,5.202314637999236e-06,1.5625097988754114e-11
56,195.00894557015081,3.1063630483439665e+19,5.2000648753592844e-06,1.5618340850028994e-11
57,194.9834663742926,3.10514560739666e+19,5.198026874066651e-06,1.5612219734311387e-11
58,194.87408076434699,3.0999225840280105e+19,5.189283510866727e-06,1.558595913374098e-11
59,194.76288978571486,3.0946193626934133e+19,5.180405895932762e-06,1.5559295309481596e-11
60,194.69500579669182,3.091384631047588e+19,5.174990941482529e-06,1.554303155002508e-11
61,194.56718040518047,3.0852997589381624e+19,5.164804839847002e-06,1.55124376995463e-11
62,194.42722600386128,3.078646672513931e+19,5.153667545046312e-06,1.5478986950274174e-11
63,194.26303983236735,3.0708538676102468e+19,5.140622356692756e-06,1.543980586252965e-11
64,194.08055671984795,3.062208073654134e+19,5.126149261059345e-06,1.5396336070099018e-11
65,194.07771355188214,3.062073496891204e+19,5.125923978989265e-06,1.5395659437741106e-11
66,193.99437331680178,3.0581304729625334e+19,5.119323340263179e-06,1.53758344878755e-11
67,193.95461749843108,3.056250724124914e+19,5.116176632762195e-06,1.5366383384575118e-11
68,193.90639037345846,3.053971466109423e+19,5.112361145208493e-06,1.535492360733173e-11
69,193.81793156138795,3.049793767809943e+19,5.105367660593565e-06,1.5333918748918725e-11
70,193.76946365202048,3.0475063607785607e+19,5.101538531552811e-06,1.532241799961065e-11
71,193.7528031993259,3.046720347297806e+19,5.100222741663084e-06,1.5318466038341442e-11
72,193.7294892612689,3.0456206599397708e+19,5.098381860376705e-06,1.531293697051551e-11
73,193.646336093492,3.0417005909786067e+19,5.09181964836327e-06,1.5293227434882282e-11
74,193.59547083776283,3.0393043219016393e+19,5.087808283797982e-06,1.5281179343068797e-11
75,193.59152744336794,3.0391186006430552e+19,5.087497385625958e-06,1.528024556363783e-11
76,193.51984814678482,3.035744053655719e+19,5.081848379702954e-06,1.5263278833013492e-11
77,193.49171096070734,3.0344200828486242e+19,5.079632046974671e-06,1.5256622100680895e-11
78,193.45908491069065,3.0328853744851046e+19,5.07706293868602e-06,1.5248905810616337e-11
79,193.45808364463727,3.0328382837611848e+19,5.076984108615098e-06,1.524866904531698e-11
80,193.4571058157085,3.032792295783354e+19,5.07690712454579e-06,1.52484378244643e-11
81,193.41153787709317,3.0306497193727807e+19,5.0733204425765554e-06,1.52376652624177e-11
82,193.331905246645,3.0269078651907166e+19,5.067056562856752e-06,1.5218851764730188e-11
83,193.32880278333107,3.026762146046792e+19,5.066812628393781e-06,1.5218119110103937e-11
84,193.22297697444245,3.0217944291888968e+19,5.058496649372191e-06,1.5193142153474735e-11
85,193.17509417249792,3.0195484830838133e+19,5.054736926097341e-06,1.5181849863663763e-11
86,193.12727698543182,3.0173067255030333e+19,5.050984214429881e-06,1.5170578633142777e-11
87,193.05127142441663,3.013745729068671e+19,5.045023091344323e-06,1.5152674461862072e-11
88,193.04758950667647,3.0135732958261764e+19,5.04473443736741e-06,1.515180749264011e-11
89,192.91503277384544,3.007369718815346e+19,5.034349623225096e-06,1.512061681121084e-11
90,192.8880900395777,3.006109856694954e+19,5.032240608709378e-06,1.5114282408015174e-11
91,192.88761666368134,3.0060877244349166e+19,5.032203559212509e-06,1.5114171130236092e-11
92,192.8719986613788,3.0053575798386692e+19,5.0309812940716386e-06,1.5110500069578812e-11
93,192.78799507732498,3.00143242426105e+19,5.024410567040753e-06,1.5090764959179104e-11
94,192.74947995656905,2.9996339081379267e+19,5.021399843447255e-06,1.508172228213265e-11
95,192.6281371085668,2.9939723360046227e+19,5.011922347761295e-06,1.505325672226446e-11
96,192.55700626377742,2.990656852280546e+19,5.006372213990682e-06,1.5036586953123033e-11
97,192.29981424270798,2.9786892870367535e+19,4.986338459178606e-06,1.4976415778597198e-11
98,192.25654003482742,2.9766788106098766e+19,4.982972913140542e-06,1.4966307396023354e-11
99,192.20691915653384,2.9743745878581924e+19,4.979115634512912e-06,1.495472209972343e-11
100,192.11340237198408,2.9700352232240652e+19,4.971851519770326e-06,1.4932904406532517e-11
101,191.985480813084,2.9641062468357943e+19,4.961926388231075e-06,1.4903094377027706e-11
102,191.90141093280573,2.9602140313666286e+19,4.955410803080998e-06,1.488352488469435e-11
103,191.78703388992398,2.9549241468636918e+19,4.9465555140596154e-06,1.4856928116081553e-11
104,191.7795556326781,2.9545785006409327e+19,4.9459769008214655e-06,1.4855190257229715e-11
105,191.71322944967088,2.9515140736613515e+19,4.940847037102504e-06,1.4839782764823884e-11
106,191.6864673965716,2.950278203542904e+19,4.93877818529947e-06,1.483356898991867e-11
107,191.68280375741327,2.95010904374276e+19,4.938495011078891e-06,1.4832718479087948e-11
108,191.47707064961534,2.940620181417335e+19,4.9226106154311035e-06,1.4785009861720608e-11
109,191.4382453587288,2.938831759152322e+19,4.919616788998754e-06,1.4776017935122187e-11
110,191.41039717177725,2.9375494255509307e+19,4.917470157128843e-06,1.4769570548593864e-11
111,191.35178056119778,2.934851508380361e+19,4.91295383237962e-06,1.4756005814111986e-11
112,191.12761282232208,2.9245490915452813e+19,4.895707543043296e-06,1.4704206763194505e-11
113,191.02246570005235,2.9197250039939727e+19,4.887632000088137e-06,1.467995195379388e-11
114,191.01196272479987,2.919243425349011e+19,4.886825835400554e-06,1.4677530646526813e-11
115,191.00432914528966,2.918893446437876e+19,4.886239969223747e-06,1.4675771003549044e-11
116,190.79811117118152,2.909449493140439e+19,4.870430751478668e-06,1.462828818223176e-11
117,190.75199149540114,2.907340188685678e+19,4.866899766904122e-06,1.4617682906731683e-11
118,190.7036079042608,2.9051284390562746e+19,4.863197288674129e-06,1.4606562551818446e-11
119,190.68698408580553,2.904368776689898e+19,4.861925610661272e-06,1.4602743080113318e-11
120,190.5601600295436,2.898577627860477e+19,4.852231203038215e-06,1.457362602749471e-11
121,190.5378061609691,2.897557685032148e+19,4.850523814431692e-06,1.4568497903546388e-11
122,190.37143257702306,2.889974052426968e+19,4.837828781390125e-06,1.4530368503645033e-11
123,190.0516039018881,2.8754328275924386e+19,4.813486709542777e-06,1.4457257343645992e-11
124,190.0434471517783,2.8750626147669115e+19,4.812866971707736e-06,1.4455395967494478e-11
125,189.91842684513497,2.8693922566231265e+19,4.803374768203087e-06,1.4426886232845598e-11
126,189.90715827067228,2.8688815314283266e+19,4.802519812067855e-06,1.442431838097222e-11
127,189.89914255107095,2.868518272146592e+19,4.8019117144945195e-06,1.4422491966225853e-11
128,189.66033603475418,2.857710012083189e+19,4.783818641455483e-06,1.4368149609251197e-11
129,189.58745369300138,2.8544168105181753e+19,4.778305808113342e-06,1.4351591871559316e-11
130,189.55265058961288,2.8528451190487716e+19,4.775674789949092e-06,1.4343689635826336e-11
131,189.55080190278525,2.8527616493783704e+19,4.775535061367965e-06,1.4343269962484013e-11
132,189.48841632080797,2.8499458455002268e+19,4.770821393771886e-06,1.4329112510811028e-11
133,189.46795614967613,2.8490227692780204e+19,4.769276160273524e-06,1.4324471418046077e-11
134,189.39173401147156,2.8455857038011924e+19,4.763522498134808e-06,1.4307190353564711e-11
135,189.31510808617526,2.8421332179004387e+19,4.757743022141249e-06,1.4289831757438404e-11
136,189.27733557335424,2.8404323537220264e+19,4.7548957683160296e-06,1.4281280060143327e-11
137,189.0868012734751,2.831863099872144e+19,4.740550801144029e-06,1.4238195100215918e-11
138,188.86382286250335,2.8218565843592475e+19,4.723799851871988e-06,1.4187883798037365e-11
139,188.6659267062991,2.8129954436836016e+19,4.708966264919681e-06,1.4143331273674164e-11
140,188.63208883907728,2.8114821546051596e+19,4.706433012604802e-06,1.4135722676654464e-11
141,188.5429429222676,2.807497990598156e+19,4.699763505213664e-06,1.4115690880468575e-11
142,188.52737705421134,2.8068026975025803e+19,4.698599581632255e-06,1.4112195048079262e-11
143,188.507913450518,2.8059334626519077e+19,4.69714447881746e-06,1.410782466188639e-11
144,188.46862195523676,2.8041792708847137e+19,4.694207954383173e-06,1.4099004841244061e-11
145,188.46489564435424,2.804012945524622e+19,4.693929525027224e-06,1.409816858156498e-11
146,188.44332624927387,2.803050316258509e+19,4.6923180795661475e-06,1.4093328621857636e-11
147,188.3828008539503,2.800350280444535e+19,4.687798208198909e-06,1.4079753235145382e-11
148,188.33533431467455,2.7982340132526535e+19,4.684255567972988e-06,1.4069112952017445e-11
149,188.31587681974653,2.7973668207080452e+19,4.682803883987179e-06,1.4064752834241926e-11
150,188.2703888713956,2.795340187390751e+19,4.679411291246252e-06,1.4054563217176916e-11
151,188.2267963525183,2.7933989202373595e+19,4.676161601824592e-06,1.4044802808747258e-11
152,188.1770435837331,2.7911844226042847e+19,4.672454523424835e-06,1.403366863727191e-11
153,188.1646449075593,2.79063273929068e+19,4.67153100322557e-06,1.4030894853944253e-11
154,188.1093048302257,2.7881712500490842e+19,4.6674104598289695e-06,1.4018518844644754e-11
155,188.07408598090967,2.7866054933811597e+19,4.664789376547485e-06,1.4010646448228987e-11
156,188.06291872599675,2.786109142923941e+19,4.663958483783735e-06,1.4008150870441954e-11
157,187.99966117675413,2.7832986500967002e+19,4.65925370690932e-06,1.3994020121959155e-11
158,187.95670140771486,2.7813910528337154e+19,4.656060381026543e-06,1.3984429000833193e-11
159,187.95578700358882,2.781350458860806e+19,4.655992426544278e-06,1.3984224900251425e-11
160,187.8366689501831,2.776065719298445e+19,4.64714575017517e-06,1.3957653999650287e-11
161,187.825777560842,2.7755828509695242e+19,4.646337426551187e-06,1.3955226208040165e-11
162,187.80909492401474,2.7748433370109477e+19,4.645099477058168e-06,1.395150803959409e-11
163,187.79531288224183,2.7742325007710106e+19,4.644076934610147e-06,1.3948436843970652e-11
164,187.7265353753612,2.7711855409588965e+19,4.63897631100337e-06,1.39331171739381e-11
165,187.70244580426348,2.770118860029336e+19,4.637190682617795e-06,1.3927754057625928e-11
166,187.6206531648649,2.766499142428781e+19,4.6311312600517816e-06,1.3909554644876521e-11
167,187.59585189270157,2.76540219023917e+19,4.629294957448908e-06,1.3904039329078949e-11
168,187.57021224391391,2.7642684618035483e+19,4.627397091254737e-06,1.3898339107674258e-11
169,187.5649526285288,2.764035931578057e+19,4.627007834674222e-06,1.3897169979577143e-11
170,187.54807354851923,2.763289787088024e+19,4.6257587856435135e-06,1.389341847378489e-11
171,187.49217299946363,2.76081964633711e+19,4.621623759583739e-06,1.3880998965956952e-11
172,187.46447084597878,2.7595960856599593e+19,4.619575513837475e-06,1.3874847081129254e-11
173,187.45671828107987,2.7592537317794435e+19,4.61900241199416e-06,1.3873125775694565e-11
174,187.42282593759185,2.75775737567555e+19,4.616497505550261e-06,1.3865602315203981e-11
175,187.4193389641188,2.757603455556291e+19,4.61623984261991e-06,1.3864828427268523e-11
176,187.28275621505156,2.7515789975058043e+19,4.6061548743744526e-06,1.3834538329876537e-11
177,187.25374454082743,2.75030046738834e+19,4.604014609552715e-06,1.382811006671128e-11
178,187.24513783062125,2.7499212501205127e+19,4.603379798243197e-06,1.3826203417535712e-11
179,187.21876575573157,2.7487594963402416e+19,4.601435017503603e-06,1.3820362288781056e-11
180,187.1064863543131,2.7438169787241185e+19,4.593161222119272e-06,1.379551203026828e-11
181,187.09079001737928,2.7431265013852803e+19,4.592005360135001e-06,1.3792040410802247e-11
182,187.0466337158883,2.7411846997275763e+19,4.588754775950862e-06,1.3782277314962776e-11
183,186.7970856582779,2.7302278852366574e+19,4.570413022172137e-06,1.3727188047969035e-11
184,186.73533815144506,2.7275212737824727e+19,4.565882143155386e-06,1.3713579599895787e-11
185,186.62602165055137,2.722733932969056e+19,4.55786811439481e-06,1.3689509547739758e-11
186,186.6226478191161,2.722586270614358e+19,4.557620926988789e-06,1.3688767122932838e-11
187,186.4125305559123,2.7134005923004977e+19,4.542244062658099e-06,1.3642582870605645e-11
188,186.3749917806823,2.711761691346126e+19,4.5395005355318785e-06,1.3634342715373801e-11
189,186.35374595123398,2.710834414701943e+19,4.53794827050937e-06,1.3629680503499102e-11
190,186.2802646798973,2.707628946141907e+19,4.532582302588461e-06,1.3613563874574679e-11
191,186.2531143024329,2.7064452066725315e+19,4.53060071771236e-06,1.3607612204978238e-11
192,186.24568737826198,2.7061214575332495e+19,4.530058760284523e-06,1.3605984441472003e-11
193,186.24490392698414,2.70608730739385e+19,4.530001592806796e-06,1.3605812739546339e-11
194,186.23032821724036,2.7054520139357696e+19,4.528938108872208e-06,1.3602618576593175e-11
195,186.04294164387807,2.6972934807055606e+19,4.5152806897538995e-06,1.3561598660104783e-11
196,186.0158909118402,2.6961170885122666e+19,4.513311404249021e-06,1.3555683931542076e-11
197,186.0148015127076,2.6960697194880094e+19,4.513232108302157e-06,1.3555445766989168e-11
198,186.0013085185223,2.6954830659412943e+19,4.512250047784825e-06,1.3552496158424142e-11
199,185.75877932952218,2.684952796760343e+19,4.494622332658245e-06,1.3499551499106768e-11
200,185.7559330240979,2.6848293773670953e+19,4.494415728072182e-06,1.3498930964378131e-11
201,185.71161935706127,2.68290836865988e+19,4.491199951375064e-06,1.3489272412464454e-11
202,185.62459591425693,2.6791385474392117e+19,4.484889254714405e-06,1.347031830058128e-11
203,185.58311853103,2.6773430069199647e+19,4.481883512294375e-06,1.3461290584437608e-11
204,185.46426867637152,2.6722024840213406e+19,4.473278255230051e-06,1.3435444784211234e-11
205,185.40334151833108,2.6695698007793246e+19,4.46887113235301e-06,1.3422208036418381e-11
206,185.40197734917524,2.6695108743658656e+19,4.4687724892877624e-06,1.3421911762996328e-11
207,185.38307382001474,2.6686944100701127e+19,4.467405724604995e-06,1.3417806699465604e-11
208,185.3106382849636,2.665567380490639e+19,4.462171063869155e-06,1.3402084450307902e-11
209,185.25173333380778,2.6630262655420748e+19,4.4579172267024645e-06,1.3389308094554204e-11
210,185.23882933225994,2.6624698124255666e+19,4.456985721832974e-06,1.3386510329352446e-11
211,185.2125485759792,2.6613367595921514e+19,4.455088986599753e-06,1.3380813504777224e-11
212,185.18903168664087,2.6603231390333653e+19,4.4533921814991725e-06,1.3375717168279093e-11
213,185.17544153916253,2.6597374964007993e+19,4.4524118132564e-06,1.3372772642443132e-11
214,185.1029208960258,2.6566138044828516e+19,4.4471827397800645e-06,1.3357067174561328e-11
215,185.10134264811592,2.65654585159348e+19,4.44706898635598e-06,1.3356725517333429e-11
216,185.04455002484963,2.6541013649164415e+19,4.442976905324328e-06,1.334443499445147e-11
217,185.02398752021105,2.6532166767583306e+19,4.441495933607551e-06,1.3339986911280146e-11
218,184.94758419106375,2.6499311964346462e+19,4.435996025656037e-06,1.3323467994864783e-11
219,184.67407720041652,2.6381921394014974e+19,4.416344794554618e-06,1.3264445726331363e-11
220,184.51790670714055,2.6315047993708806e+19,4.405150159072029e-06,1.3230822754916641e-11
221,184.48462020572484,2.630080908501253e+19,4.402766559736644e-06,1.3223663639066694e-11
222,184.46100732272927,2.629071135803686e+19,4.401076195972012e-06,1.321858664905419e-11
223,184.46018052164504,2.6290357834684576e+19,4.401017016013384e-06,1.3218408902663042e-11
224,184.439780711874,2.6281636294022074e+19,4.399557026419371e-06,1.3214023839079539e-11
225,184.28076902111638,2.6213720053097345e+19,4.388187818976364e-06,1.3179876542594648e-11
226,184.1793692587869,2.6170471872468197e+19,4.380948055255485e-06,1.3158131987444543e-11
227,184.07818648391074,2.612736368114785e+19,4.37373172580408e-06,1.3136457816879438e-11
228,184.01960743495562,2.6102428150075556e+19,4.369557507360856e-06,1.3123920595134826e-11
229,183.93848699802626,2.606792355913767e+19,4.363781424250725e-06,1.3106572189498657e-11
230,183.92243107738494,2.6061097777563873e+19,4.362638785529611e-06,1.310314028596619e-11
231,183.80622718494337,2.6011732052841767e+19,4.354374942341322e-06,1.3078319918770875e-11
232,183.63145359001027,2.5937602205252186e+19,4.341965574515761e-06,1.3041048511379135e-11
233,183.61519841407622,2.593071477462017e+19,4.340812615716237e-06,1.3037585611598339e-11
234,183.5176592137397,2.5889412346594447e+19,4.333898571803756e-06,1.3016819352510131e-11
235,183.49524407153126,2.587992698179266e+19,4.332310717725913e-06,1.3012050249277328e-11
236,183.4668674593105,2.586792223867861e+19,4.330301118653506e-06,1.300601443933321e-11
237,183.44197027267197,2.585739252665698e+19,4.328538440409554e-06,1.3000720253533064e-11
238,183.3754032630779,2.582925352281311e+19,4.323827959270071e-06,1.298657237234937e-11
239,183.30194102811254,2.5798223494639104e+19,4.318633519435517e-06,1.2970970926250984e-11
240,183.28763231373685,2.5792182468645982e+19,4.31762224913037e-06,1.2967933586391602e-11
241,183.1685268260511,2.574193366682396e+19,4.309210578462226e-06,1.2942669220895743e-11
242,182.9491417205946,2.5649549309944152e+19,4.293745398064222e-06,1.289621971217754e-11
243,182.827956629101,2.5598612457559216e+19,4.285218547440968e-06,1.287060940488266e-11
244,182.67526756597215,2.5534529838514004e+19,4.274491089921291e-06,1.2838389597627861e-11
245,182.6476419381102,2.5522946977467916e+19,4.272552114085417e-06,1.283256590384124e-11
246,182.61606259642556,2.5509710696269226e+19,4.270336355016998e-06,1.282591089449009e-11
247,182.58704477122768,2.5497552093721637e+19,4.268300999810372e-06,1.2819797726264324e-11
248,182.53278356132333,2.547482676435554e+19,4.264496770067148e-06,1.2808371761737797e-11
249,182.41275222914263,2.542460399859901e+19,4.256089457847375e-06,1.2783120486796356e-11
250,182.39389186108065,2.5416718566151217e+19,4.254769433121977e-06,1.2779155806242192e-11
251,182.37735782350265,2.540980710302333e+19,4.253612451272484e-06,1.2775680823272595e-11
252,182.316505134954,2.5384380604506878e+19,4.249356044671548e-06,1.2762896750249823e-11
253,182.31003255832957,2.5381677121647227e+19,4.24890348049792e-06,1.2761537478454251e-11
254,182.3042319381931,2.537925446644373e+19,4.248497926992655e-06,1.2760319402712895e-11
255,182.02486701497114,2.526275885830308e+19,4.228996512940336e-06,1.2701747108130584e-11
256,182.02301182026045,2.5261986433199145e+19,4.228867208651388e-06,1.2701358744041564e-11
257,182.02097799181172,2.52611396506068e+19,4.228725456887444e-06,1.2700932994090663e-11
258,181.97030349466712,2.524004747949514e+19,4.225194618526445e-06,1.2690328157741458e-11
259,181.96740653979813,2.5238842039162507e+19,4.224992827305152e-06,1.2689722079903921e-11
260,181.96009744900934,2.5235800853132394e+19,4.224483731478022e-06,1.2688193015874141e-11
261,181.89879299787205,2.521030275037453e+19,4.220215338296801e-06,1.2675372941281968e-11
262,181.88339118769926,2.5203899440903594e+19,4.219143421584309e-06,1.2672153450567944e-11
263,181.85984388112067,2.5194111733869564e+19,4.2175049552889705e-06,1.2667232334065506e-11
264,181.7131154526072,2.5133179470183068e+19,4.2073048685881846e-06,1.2636596479588455e-11
265,181.57697538172437,2.507673219667363e+19,4.197855571139107e-06,1.2608215612831904e-11
266,181.45751788036893,2.502727162897687e+19,4.189575851196766e-06,1.2583347559970672e-11
267,181.4396551190735,2.5019881268237337e+19,4.188338701684627e-06,1.2579631794258863e-11
268,181.40225327077454,2.5004411713141215e+19,4.185749091621642e-06,1.2571853927328006e-11
269,181.37561060408834,2.49933960886355e+19,4.183905071422429e-06,1.2566315431809978e-11
270,181.3152295357951,2.4968443026720133e+19,4.179727918308664e-06,1.2553769395812871e-11
271,181.20207351321233,2.492172494077819e+19,4.171907290971487e-06,1.2530280222823538e-11
272,181.18332876103486,2.491399153201772e+19,4.170612715075617e-06,1.2526391977564568e-11
273,181.06844721598884,2.4866630495158948e+19,4.16268445748315e-06,1.250257953822122e-11
274,181.03827747165693,2.485420268290157e+19,4.160604036457295e-06,1.249633101527541e-11
275,181.03206665973585,2.485164477937761e+19,4.1601758423260076e-06,1.2495044938648922e-11
276,181.0319842084881,2.485161082326876e+19,4.1601701580590305e-06,1.2495027866012088e-11
277,181.00361113110415,2.4839927702633824e+19,4.1582143987255966e-06,1.2489153763164846e-11
278,180.9793778106109,2.482995210042174e+19,4.1565444786980175e-06,1.2484138175704272e-11
279,180.92543397488723,2.4807755809170526e+19,4.152828810158881e-06,1.2472978203834507e-11
280,180.81256479993232,2.4761356287814648e+19,4.145061510668089e-06,1.2449649200477972e-11
281,180.73826202763956,2.473084267614919e+19,4.139953519175385e-06,1.243430740107656e-11
282,180.72839094183087,2.4726790845591044e+19,4.139275241027003e-06,1.243227019970187e-11
283,180.59082514819912,2.467036962589898e+19,4.12983030499797e-06,1.2403902432425126e-11
284,180.58493953312168,2.4667957616864276e+19,4.129426533665861e-06,1.2402689709422339e-11
285,180.52346055318088,2.464277205104743e+19,4.125210459300695e-06,1.2390026773850848e-11
286,180.4979347925995,2.463232017030477e+19,4.123460810045746e-06,1.2384771720483866e-11
287,180.42385425654444,2.460200359094504e+19,4.118385801844318e-06,1.2369528986055266e-11
288,180.423080786349,2.4601687188742656e+19,4.118332835981878e-06,1.236936990363748e-11
289,180.40445034720585,2.459406688471842e+19,4.117057193866668e-06,1.2365538525792099e-11
290,180.38127043872663,2.4584587933865316e+19,4.115470413486546e-06,1.236077264739925e-11
291,180.37287515824437,2.4581155456010363e+19,4.114895815242516e-06,1.2359046847540557e-11
292,180.2934025188571,2.4548678255114666e+19,4.1094591180825446e-06,1.2342717784081143e-11
293,180.17886776022627,2.4501922947811774e+19,4.10163225987381e-06,1.2319209896733794e-11
294,180.16717317387852,2.4497152334150386e+19,4.100833657130074e-06,1.2316811301686538e-11
295,180.13005091923281,2.4482013025193095e+19,4.0982993304103435e-06,1.2309199477703022e-11
296,180.0270567755835,2.444004230751393e+19,4.09127341452735e-06,1.228809721231318e-11
297,179.996029437275,2.44274078937413e+19,4.089158408320498e-06,1.2281744813135422e-11
298,179.99560889330888,2.4427236677047878e+19,4.089129746573636e-06,1.2281658727876374e-11
299,179.91219432175228,2.4393291793004347e+19,4.083447358634241e-06,1.2264591734712482e-11
300,179.91099570580013,2.4392804255280935e+19,4.0833657446132315e-06,1.2264346607847946e-11
301,179.90850758342083,2.4391792230820147e+19,4.083196331290653e-06,1.2263837776692954e-11
302,179.8723762424278,2.4377099242841797e+19,4.080736718891483e-06,1.2256450356395328e-11
303,179.85111675871892,2.436845672687999e+19,4.079289958065775e-06,1.2252105025280047e-11
304,179.72368793887978,2.4316696513464115e+19,4.070625276457857e-06,1.2226080744054118e-11
305,179.63538778029817,2.4280872965174743e+19,4.064628399329487e-06,1.2208069185877131e-11
306,179.53984587859264,2.4242151076656857e+19,4.058146338821563e-06,1.2188600384458328e-11
307,179.40562262297746,2.4187821713866183e+19,4.049051580522173e-06,1.2161284372355944e-11
308,179.37065172478523,2.4173679933358936e+19,4.046684240486694e-06,1.2154174091144408e-11
309,179.30311875885027,2.414638607471848e+19,4.042115237011555e-06,1.2140451136656316e-11
310,179.2612462717078,2.4129473377073484e+19,4.039284044275787e-06,1.2131947678676611e-11
311,179.22925412203836,2.4116556765480133e+19,4.037121798034446e-06,1.212545339454585e-11
312,179.20918159021002,2.410845497187923e+19,4.035765554360548e-06,1.2121379930756004e-11
