particle_id,radius_km,mass_kg,mass_earth,mass_solar
71,31.94764341298629,1.36585656484941e+17,2.2864496638404016e-08,6.86732782037191e-14
72,31.894060552550336,1.3589956060915328e+17,2.27496438987439e-08,6.832831919290534e-14
73,31.534086071097676,1.313497817005933e+17,2.1988008985990665e-08,6.604075664209386e-14
74,31.52447345853557,1.3122969928767826e+17,2.1967907139302756e-08,6.59803809543261e-14
75,31.444656810440463,1.3023544154747902e+17,2.180146797326193e-08,6.548048264760726e-14
76,31.27452603611641,1.28132948350129e+17,2.144950972317747e-08,6.442337969859472e-14
77,31.164692671927096,1.2678770910954392e+17,2.1224316105591442e-08,6.37470130068298e-14
78,31.081353584463482,1.257732783364148e+17,2.1054499965309817e-08,6.323697199304889e-14
79,31.05752960475642,1.2548428282902146e+17,2.10061219951967e-08,6.309166926222344e-14
80,30.97198730267617,1.2445026535188661e+17,2.0833027032384062e-08,6.257178033902148e-14
81,30.84823038164625,1.2296439468658125e+17,2.0584291654846645e-08,6.182470621572575e-14
82,30.765757759364714,1.219807945578977e+17,2.0419636577479144e-08,6.133016640080933e-14
83,30.753624708271495,1.218365352515871e+17,2.039548750861582e-08,6.125763492326846e-14
84,30.753382826553423,1.21833660488144e+17,2.0395006272000114e-08,6.125618953409086e-14
85,30.69647154212108,1.2115852630101344e+17,2.0281988523655358e-08,6.091674190063624e-14
86,30.666504484452155,1.208040339740974e+17,2.022264635826477e-08,6.073850832315901e-14
87,30.619614547378546,1.2025074266560379e+17,2.013002515931402e-08,6.04603215139894e-14
88,30.572110853709226,1.1969193450769482e+17,2.003648043743884e-08,6.017936091330714e-14
89,30.546556490676785,1.1939204400617666e+17,1.9986278640703272e-08,6.002858033816175e-14
90,30.50052491637333,1.188531099918884e+17,1.9896060858872176e-08,5.975761216735133e-14
91,30.495934247837596,1.1879945192040963e+17,1.9887078475022194e-08,5.973063367074072e-14
92,30.474523784195977,1.1854940881857712e+17,1.9845221154067442e-08,5.960491564194494e-14
93,30.41615995043758,1.1786958634263883e+17,1.9731418584194257e-08,5.926311080518011e-14
94,30.407568200710653,1.1776972956066173e+17,1.971470251667593e-08,5.921290426998659e-14
