particle_id,radius_km,mass_kg,mass_earth,mass_solar
209,102.21211701737519,4.4729676762187397e+18,7.487766799866648e-07,2.2489429822309294e-12
210,102.12844771592118,4.4619921533576443e+18,7.469393728197156e-07,2.2434246492355874e-12
211,101.9459722507383,4.438117800437471e+18,7.429427960477795e-07,2.2314209724058642e-12
212,101.83345561019645,4.4234391086787226e+18,7.404855768418148e-07,2.2240407400391786e-12
213,101.78224366548099,4.4167688347404334e+18,7.393689701646264e-07,2.2206870234802978e-12
214,101.55495976490344,4.3872463830859745e+18,7.344268992767859e-07,2.2058435648924917e-12
215,101.47866672615429,4.3773660690137713e+18,7.327729305241067e-07,2.200875886920425e-12
216,101.37319016916504,4.3637307961939753e+18,7.304903800896377e-07,2.194020270394976e-12
217,101.25539518553013,4.348536585559848e+18,7.279468628059944e-07,2.186380842648195e-12
218,100.97781613019714,4.31287162112878e+18,7.219765326825464e-07,2.1684490181248015e-12
219,100.78087986586438,4.287686721126514e+18,7.177605697750223e-07,2.155786417315183e-12
220,100.69939997523785,4.277295527808892e+18,7.160210796206811e-07,2.1505618767013715e-12
221,100.61771172123146,4.2668946284997704e+18,7.142799646792597e-07,2.145332456056438e-12
222,100.59460594237099,4.2639557636527724e+18,7.137879974614404e-07,2.143854837626839e-12
223,100.50633245017183,4.252740528009509e+18,7.119105622734156e-07,2.138215980536929e-12
224,100.49895661613222,4.2518043121807135e+18,7.117538393478815e-07,2.1377452648576683e-12
225,100.4731968669983,4.248535700889522e+18,7.11206672435901e-07,2.1361018547199096e-12
226,100.42400476900971,4.2422984530504934e+18,7.101625545107945e-07,2.1329658573751048e-12
227,100.11932174151467,4.2038025157586596e+18,7.037183183336349e-07,2.1136106609409426e-12
228,100.05934201566363,4.1962517684958244e+18,7.024543200496894e-07,2.1098142552218413e-12
229,100.01417577074655,4.190571837212105e+18,7.015034971515524e-07,2.106958468521663e-12
230,99.9687984425448,4.18487052469479e+18,7.005490950258723e-07,2.1040919316487292e-12
231,99.90833882372567,4.1772822764175396e+18,6.992788190562598e-07,2.100276670965921e-12
232,99.85394983539557,4.1704637916558546e+18,6.981374018245774e-07,2.0968484361642776e-12
233,99.83528085531368,4.1681250634468255e+18,6.977458977336674e-07,2.095672557693032e-12
234,99.77536846810823,4.1606255355512863e+18,6.964904735934607e-07,2.0919019043256072e-12
235,99.56285711152783,4.134096995077807e+18,6.920495847030192e-07,2.0785637406621723e-12
236,99.40451870641323,4.1144045349572756e+18,6.887530585536762e-07,2.0686626586073225e-12
237,99.3503773978161,4.1076853854670915e+18,6.876282700884379e-07,2.0652843681330026e-12
238,99.34228011548961,4.106681110142788e+18,6.87460153974583e-07,2.0647794331309395e-12
239,99.33460812518065,4.10572973321046e+18,6.873008930739081e-07,2.0643010946697005e-12
240,98.84905113996972,4.0458159651471053e+18,6.772713029710137e-07,2.034177324953797e-12
241,98.55213101863943,4.009467227917292e+18,6.711865089919847e-07,2.015901709428882e-12
242,98.12441238783721,3.957489910782869e+18,6.624854841298002e-07,1.9897682716161884e-12
243,98.09099117139228,3.953447519713217e+18,6.61808786155783e-07,1.987735816278793e-12
244,98.0795064594131,3.9520590469372257e+18,6.615763552260925e-07,1.9870377123952828e-12
245,97.9003751075493,3.930444577534235e+18,6.57958083910319e-07,1.97617027207441e-12
246,97.86890772832538,3.9266557961211e+18,6.573238403000185e-07,1.9742653279775456e-12
247,97.76847306056477,3.9145794031217347e+18,6.5530224700652e-07,1.9681934935149403e-12
248,97.71960625642338,3.9087125613102075e+18,6.543201352070098e-07,1.965243730924425e-12
249,97.67190299997172,3.90299106946324e+18,6.533623550530149e-07,1.962367048178529e-12
250,97.66935578826708,3.9026857159800366e+18,6.533112387508357e-07,1.962213520895781e-12
251,97.60613302972943,3.89511182941828e+18,6.520433669384684e-07,1.9584054810742915e-12
252,97.58770702559998,3.8929062979723366e+18,6.51674160042009e-07,1.9572965719950206e-12
253,97.47663831206263,3.8796293745518234e+18,6.494515974484753e-07,1.9506211283268423e-12
254,97.45232498313169,3.876727042842823e+18,6.489657458934016e-07,1.949161878226788e-12
255,97.39903032404187,3.870370215235122e+18,6.47901610264466e-07,1.945965757916418e-12
256,97.33129903269041,3.8623014618306253e+18,6.465508975334146e-07,1.941908906255971e-12
257,97.28796600111751,3.857145132953264e+18,6.456877258994595e-07,1.9393163792174973e-12
258,97.24448731885776,3.8519760871463475e+18,6.448224254461207e-07,1.936717458292112e-12
259,97.21783399110124,3.848809639975973e+18,6.442923608511557e-07,1.9351254147859005e-12
260,97.19577006120092,3.846189731944516e+18,6.438537871390999e-07,1.933808163196366e-12
261,97.18924424052999,3.845415072946374e+18,6.437241088953169e-07,1.933418675937883e-12
262,97.00245983339934,3.8232865732237716e+18,6.400197886867293e-07,1.9222927886610682e-12
263,96.89253966802697,3.8103040080911565e+18,6.378465017950324e-07,1.9157653440516244e-12
264,96.88099854351279,3.808942604354016e+18,6.376186022338894e-07,1.9150808500864873e-12
265,96.77678625902405,3.7966642899325435e+18,6.35563207208966e-07,1.908907492474581e-12
266,96.74736968748209,3.7932032046953866e+18,6.349838200770608e-07,1.907167309240888e-12
267,96.71378169726293,3.789253892817509e+18,6.343227035990967e-07,1.905181652765073e-12
268,96.54516113929164,3.7694687265608817e+18,6.310106584033788e-07,1.8952339594156035e-12
269,96.54225373307652,3.76912819017434e+18,6.309536524683069e-07,1.8950627426816263e-12
270,96.43927442160462,3.7570797346204083e+18,6.289367359149849e-07,1.8890049547595724e-12
271,96.3830482217046,3.7505121869011246e+18,6.278373256502864e-07,1.885702887447019e-12
272,96.37435769818066,3.7494977665378836e+18,6.276675112526244e-07,1.885192851667178e-12
273,96.14410284460246,3.7226873455351306e+18,6.23179435442415e-07,1.87171296258026e-12
274,96.12848874215773,3.720873911935084e+18,6.228758658911218e-07,1.870801194585546e-12
275,96.0593678437162,3.712853232623293e+18,6.215332007835129e-07,1.8667685138785337e-12
276,95.98068705116434,3.70373727566841e+18,6.200071857354121e-07,1.8621851435293576e-12
277,95.92430052281175,3.697213518818573e+18,6.18915106080772e-07,1.8589050936279856e-12
278,95.69966997881055,3.6713004678211215e+18,6.145772503888213e-07,1.845876389106209e-12
279,95.67008861429827,3.6678970544777974e+18,6.14007517556325e-07,1.84416520246053e-12
280,95.66500583319915,3.6673124790592737e+18,6.139096593841296e-07,1.8438712864566064e-12
281,95.61641128198865,3.6617267094495816e+18,6.129745991900323e-07,1.8410628428743147e-12
282,95.55222779175114,3.654357744076016e+18,6.117410312712006e-07,1.8373578344408104e-12
283,95.54860791396058,3.6539424373602115e+18,6.116715087514002e-07,1.837149024274587e-12
284,95.52290130448284,3.650994036404548e+18,6.11177945184959e-07,1.83566661122848e-12
285,95.3923715796915,3.6360474950577193e+18,6.086758878447139e-07,1.8281517079911308e-12
286,95.20198182329392,3.6143198001077704e+18,6.050386625245123e-07,1.8172273395147973e-12
287,95.20085862662278,3.614191875961809e+18,6.050172479683973e-07,1.8171630211178976e-12
288,95.07777010088962,3.600191247550267e+18,6.026735368534126e-07,1.8101237091236786e-12
289,94.94392918174562,3.585008679025692e+18,6.001319684638303e-07,1.8024901348599705e-12
290,94.80052003388926,3.568788151644451e+18,5.974166453228354e-07,1.7943346900048523e-12
291,94.725539895998,3.560326911945715e+18,5.960002302202012e-07,1.7900805019536811e-12
292,94.72149678956059,3.559871042294972e+18,5.959239174479438e-07,1.7898512973347203e-12
293,94.64504817746685,3.5512586061985603e+18,5.944821920044189e-07,1.7855210899375341e-12
294,94.60980039965754,3.547292396710313e+18,5.938182468593354e-07,1.7835269375894018e-12
295,94.3279876069166,3.5156879238051953e+18,5.885276447339411e-07,1.7676366690491298e-12
296,94.19237886037506,3.50054693633853e+18,5.859930370310316e-07,1.760024001135556e-12
297,94.15724808578437,3.4966316175179863e+18,5.85337611005236e-07,1.7580554358737337e-12
298,93.97830569670589,3.4767338209118413e+18,5.820067114413934e-07,1.7480511136254055e-12
299,93.87976353122397,3.465808562371355e+18,5.80177818542964e-07,1.7425580527981796e-12
300,93.83504652981203,3.460858397875513e+18,5.79349158913633e-07,1.7400691822071843e-12
301,93.75037943756024,3.451498680507095e+18,5.777823382692545e-07,1.735363252673358e-12
302,93.59813798832647,3.4347112820355067e+18,5.749721206680857e-07,1.7269227932925944e-12
303,93.5727752107808,3.4319198734723743e+18,5.74504837694524e-07,1.7255193137342752e-12
304,93.27297637031282,3.399038749908249e+18,5.690005237090962e-07,1.7089871638418083e-12
305,93.1949182254452,3.3905121426767754e+18,5.675731660538471e-07,1.704700109947497e-12
306,93.17251640738833,3.3880677375003884e+18,5.671639715939254e-07,1.7034710986366412e-12
307,92.96105611606554,3.3650518189657943e+18,5.63311097101046e-07,1.691899030109705e-12
308,92.95695963697206,3.364606979237502e+18,5.632366307424699e-07,1.691675371175061e-12
309,92.91358179311919,3.3598989519676344e+18,5.624485049871328e-07,1.6893082436536585e-12
310,92.85234182867987,3.3532597340951875e+18,5.613370971084956e-07,1.6859701416322363e-12
311,92.53941839779306,3.319471209823213e+18,5.556808838609621e-07,1.6689817638835214e-12
312,92.48142040218085,3.31323380168286e+18,5.546367391013461e-07,1.6658456859415462e-12
313,92.14789528226397,3.27751637070795e+18,5.486576260562784e-07,1.6478874820042788e-12
314,92.12077877428919,3.274623782187019e+18,5.481734055150065e-07,1.6464331306372398e-12
315,91.80123178733298,3.240664973350802e+18,5.424886865594294e-07,1.62935913629045e-12
