particle_id,radius_km,mass_kg,mass_earth,mass_solar
123,19.566518119064423,3.1378288920782976e+16,5.252738830795262e-09,1.577654652815748e-14
124,19.54895990222727,3.12938918071641e+16,5.238610718295817e-09,1.573411288898704e-14
125,19.50195254440483,3.10686866687799e+16,5.200911282922788e-09,1.5620883026355962e-14
126,19.486692560057975,3.099581138321928e+16,5.188711929311252e-09,1.558424239447503e-14
127,19.470938106599935,3.0920694370242668e+16,5.176137309582569e-09,1.554647465470842e-14
128,19.35436019854189,3.036862069612347e+16,5.083719943140863e-09,1.5268900054362907e-14
129,19.330025577771067,3.025421545420543e+16,5.0645684572779295e-09,1.5211378765463383e-14
130,19.25068303059547,2.988319570821576e+16,5.002459594947297e-09,1.5024835442459103e-14
131,19.23363016934842,2.9803851607836052e+16,4.989177359000295e-09,1.498494238472943e-14
132,19.133360535448062,2.934015302942877e+16,4.911554020942137e-09,1.4751801494996666e-14
133,19.05927147868356,2.9000634360066936e+16,4.85471845215637e-09,1.4581096454390793e-14
134,19.03874435130075,2.8907032860195756e+16,4.839049521507052e-09,1.453403498390873e-14
135,19.032735294388573,2.8879670364547484e+16,4.834469028167788e-09,1.4520277519733063e-14
136,18.993795825635413,2.8702776216420756e+16,4.804856872987768e-09,1.4431337719174606e-14
137,18.98427227586846,2.8659622870437824e+16,4.797632984626757e-09,1.4409640845503e-14
138,18.979279360726622,2.863701614127501e+16,4.793848608607702e-09,1.439827451143083e-14
139,18.975684190061713,2.8620745429840548e+16,4.791124884634983e-09,1.439009383476487e-14
140,18.96817956677527,2.8586801518886292e+16,4.785442659591144e-09,1.437302733085609e-14
141,18.96571716683774,2.8575669770534236e+16,4.783579200210962e-09,1.4367430449959897e-14
142,18.93752247488104,2.84484162021604e+16,4.762276899067582e-09,1.4303449209701948e-14
143,18.916167402322486,2.835228432790934e+16,4.746184382677333e-09,1.4255115503845977e-14
144,18.848987052585226,2.8051278349269844e+16,4.695795854600074e-09,1.4103774083055047e-14
145,18.844807047073616,2.803262029135801e+16,4.6926724878177696e-09,1.4094393083360823e-14
146,18.8193277149216,2.7919068505349976e+16,4.673663870834978e-09,1.40373008996591e-14
147,18.811814238694513,2.7885642414417172e+16,4.668068329081643e-09,1.4020494748113134e-14
148,18.801332890473663,2.783905738444267e+16,4.660269975369668e-09,1.3997072473725778e-14
149,18.741645501904916,2.7574761583217644e+16,4.6160267465111516e-09,1.3864188395318889e-14
150,18.735626664443043,2.7548203395444708e+16,4.611580894650248e-09,1.385083532542521e-14
151,18.71266152680854,2.7447026133962732e+16,4.59464377830456e-09,1.379996487237432e-14
152,18.657911589909112,2.720681489518065e+16,4.55443231538096e-09,1.3679190161082723e-14
153,18.596543170292236,2.693923614055304e+16,4.509639518734953e-09,1.3544655461533416e-14
154,18.59418844492596,2.6929004162986496e+16,4.507926681364653e-09,1.3539510972279678e-14
155,18.572217550977985,2.683365897387823e+16,4.491965856399885e-09,1.3491572800252516e-14
156,18.507070449624734,2.6552269278709216e+16,4.444861102468547e-09,1.3350094161006585e-14
157,18.50063971709355,2.652460019660438e+16,4.440229286426842e-09,1.3336182549627125e-14
158,18.465746225864702,2.6374801369498096e+16,4.415152899440437e-09,1.3260865881733854e-14
159,18.446539618895656,2.6292588001164536e+16,4.401390346824953e-09,1.3219530197878515e-14
160,18.36958395087892,2.5964894947352336e+16,4.34653439108158e-09,1.3054770904487026e-14
161,18.369243955554744,2.596345325229165e+16,4.346293050718931e-09,1.305404604121415e-14
162,18.35605009107821,2.5907548017773772e+16,4.336934490826194e-09,1.3025937703765749e-14
163,18.329139297307382,2.5793770097894292e+16,4.317888018937722e-09,1.2968731823247941e-14
164,18.31239686945978,2.5723152053831484e+16,4.306066528507189e-09,1.2933226099507012e-14
165,18.25982126459681,2.5502231027304204e+16,4.269084255270155e-09,1.2822150225903608e-14
166,18.25168161308239,2.546814196062678e+16,4.263377731096892e-09,1.2805010739811948e-14
167,18.20351869571744,2.526705593589848e+16,4.229715845546434e-09,1.2703907616142671e-14
168,18.18244942986726,2.517942303390086e+16,4.215046060704428e-09,1.265984706971666e-14
169,18.152888501081662,2.5056812876213516e+16,4.194521068473011e-09,1.2598200468703375e-14
170,18.13438530310195,2.498026989214837e+16,4.181707740581265e-09,1.2559715771448006e-14
171,18.11395344747525,2.4895929824419828e+16,4.167589177587979e-09,1.251731081412014e-14
172,18.1039889905808,2.485486678757659e+16,4.16071520786065e-09,1.2496664917430863e-14
173,18.04239125899368,2.4602027453401544e+16,4.118389796429626e-09,1.2369540983750752e-14
