particle_id,radius_km,mass_kg,mass_earth,mass_solar
29,199.47580787869367,3.3247523927054275e+19,5.565649561081127e-06,1.6716370656966733e-11
30,199.47492903855817,3.3247084488357257e+19,5.56557599885747e-06,1.671614971359193e-11
31,199.47458783631595,3.324691388104696e+19,5.5655474391216e-06,1.6716063934721838e-11
32,199.47198098774277,3.3245610428737937e+19,5.565329240654024e-06,1.6715408577890484e-11
33,199.47061426606282,3.3244927066819318e+19,5.56521484557995e-06,1.6715064993473502e-11
34,199.4680144068583,3.3243627161014792e+19,5.564997240798725e-06,1.6714411419772938e-11
35,199.4572514558709,3.3238246144540434e+19,5.564096456366044e-06,1.6711705923084102e-11
36,199.45004584407573,3.3234643970472202e+19,5.56349345090417e-06,1.6709894802441627e-11
37,199.4226549900182,3.322095332024721e+19,5.56120163026866e-06,1.6703011342963623e-11
38,199.41164221602116,3.3215449913712493e+19,5.5602803576881335e-06,1.6700244310335505e-11
39,199.38763307393663,3.3203453947446034e+19,5.5582722278637245e-06,1.6694212913262492e-11
40,199.3826713957467,3.320097524676884e+19,5.557857292322469e-06,1.669296665867347e-11
41,199.38023808847052,3.319975968693919e+19,5.5576538070930965e-06,1.6692355492900262e-11
42,199.3765048428898,3.319789479997851e+19,5.55734162422748e-06,1.6691417854905432e-11
43,199.37166623739475,3.3195477850929582e+19,5.556937025934903e-06,1.6690202648135462e-11
44,199.37124549009602,3.3195267687493255e+19,5.556901844486814e-06,1.6690096981021488e-11
45,199.367336210843,3.3193315043423048e+19,5.556574971043963e-06,1.6689115220030494e-11
46,199.3581135022817,3.318870870044995e+19,5.555803867282894e-06,1.6686799217892097e-11
47,199.34452209862502,3.3181921160528884e+19,5.554667630230612e-06,1.668338654170549e-11
48,199.33614698084898,3.31777390919263e+19,5.5539675501785324e-06,1.6681283858539458e-11
49,199.33283751664237,3.317608662619896e+19,5.5536909267171805e-06,1.6680453022846047e-11
50,199.32762647908842,3.3173484787245314e+19,5.55325537777639e-06,1.6679144856125592e-11
51,199.3195686783213,3.3169461844762534e+19,5.552581935504037e-06,1.6677122179254336e-11
52,199.31797754663245,3.3168667493848273e+19,5.55244896082517e-06,1.6676722791187314e-11
53,199.3157850689762,3.31675729498939e+19,5.55226573370448e-06,1.667617247043315e-11
54,199.3103682507344,3.3164868831429812e+19,5.551813063130401e-06,1.6674812879064926e-11
55,199.31004473929244,3.31647073366132e+19,5.551786028829827e-06,1.6674731681823905e-11
56,199.30678023786783,3.3163077747981e+19,5.5515132350038734e-06,1.667391234840064e-11
57,199.30546033294064,3.3162418887006155e+19,5.551402941398145e-06,1.6673581082701245e-11
58,199.30246117637589,3.3160921821303853e+19,5.551152331966682e-06,1.6672828379876444e-11
59,199.29784970492597,3.315862003679396e+19,5.550767012266625e-06,1.66716710761589e-11
60,199.2975652033175,3.3158478033245774e+19,5.550743240812626e-06,1.667159967884368e-11
61,199.28795319189496,3.3153680619421e+19,5.549940151710208e-06,1.666918760906472e-11
62,199.28696664343514,3.315318825322253e+19,5.549857729400432e-06,1.666894005451327e-11
63,199.27913720334018,3.3149280912345317e+19,5.549203638885723e-06,1.6666975500445125e-11
64,199.27304077656848,3.314623865738528e+19,5.548694364119272e-06,1.6665445898972952e-11
65,199.26688752127313,3.3143168232456073e+19,5.548180373688072e-06,1.6663902134050678e-11
66,199.2550479870179,3.3137260933460996e+19,5.5471914893389326e-06,1.6660932030177683e-11
67,199.2491280479976,3.313430746144961e+19,5.546697076875619e-06,1.6659447067478636e-11
68,199.2253344197036,3.3122438532424163e+19,5.544710213139062e-06,1.6653479542879635e-11
69,199.20808174810503,3.3113834188944765e+19,5.543269842403047e-06,1.6649153404332385e-11
70,199.2064901704696,3.31130405040242e+19,5.5431369792118064e-06,1.664875435111729e-11
71,199.2008665535822,3.3110236230978765e+19,5.542667542718469e-06,1.664734440348469e-11
72,199.19176639595577,3.310569868137762e+19,5.541907954996947e-06,1.664506298965148e-11
73,199.1913664852762,3.3105499286149853e+19,5.541874576151523e-06,1.664496273663589e-11
74,199.1729599027122,3.309632264145396e+19,5.54033840194992e-06,1.6640348853374677e-11
75,199.1703053992983,3.3094999372513264e+19,5.5401168861698235e-06,1.6639683533029618e-11
76,199.16619356554492,3.309294969458766e+19,5.539773769218557e-06,1.6638652984829787e-11
77,199.16328001917967,3.3091497393404776e+19,5.53953065338657e-06,1.663792278895319e-11
78,199.1624400091221,3.3091078685597983e+19,5.539460561522699e-06,1.6637712268767965e-11
79,199.1448621429573,3.3082317708132934e+19,5.537993970191268e-06,1.6633307376934687e-11
80,199.14117141644493,3.308047841100622e+19,5.5376860710746765e-06,1.663238260513556e-11
81,199.11228926899554,3.306608716255291e+19,5.5352769699995615e-06,1.6625146895075172e-11
82,199.1101072783544,3.306500010104102e+19,5.535094995442906e-06,1.6624600336384078e-11
83,199.10327577013874,3.30615968172063e+19,5.534525284290205e-06,1.662288921485344e-11
84,199.08957593600647,3.30547726116396e+19,5.533382909393344e-06,1.6619458103714377e-11
85,199.07541017290453,3.304771730359824e+19,5.5322018478445255e-06,1.6615910797617925e-11
86,199.0730004230947,3.30465172191713e+19,5.532000953204109e-06,1.6615307412651742e-11
87,199.07238331371036,3.3046209895938593e+19,5.5319495071650304e-06,1.661515289500764e-11
88,199.0455724464424,3.3032859803686932e+19,5.52971469607823e-06,1.6608440663117137e-11
89,199.04086238780945,3.3030514867958034e+19,5.52932215284587e-06,1.6607261663595336e-11
90,199.0368120968416,3.3028498490937446e+19,5.528984610480181e-06,1.6606247858605398e-11
91,199.02053635997817,3.302039668522491e+19,5.527628364778791e-06,1.6602174388725998e-11
92,199.00439560950718,3.301236338218625e+19,5.526283586453968e-06,1.6598135360993028e-11
93,199.00139364859004,3.3010869440365232e+19,5.5260334999615516e-06,1.6597384228810224e-11
94,199.0011101436908,3.301072835497316e+19,5.526009882207273e-06,1.6597313293130523e-11
95,198.99770133356603,3.3009032001961492e+19,5.525725911995972e-06,1.6596460391549935e-11
96,198.9950473482672,3.3007711318606266e+19,5.525504829043976e-06,1.659579637119958e-11
97,198.99068926867818,3.300554271565057e+19,5.525141803992396e-06,1.6594706029227203e-11
98,198.9885204989562,3.300446356001052e+19,5.524961152882028e-06,1.6594163445493293e-11
99,198.98803908165175,3.300422401531615e+19,5.524921052998921e-06,1.659404300591082e-11
100,198.98460925340652,3.300251742728496e+19,5.524635369441025e-06,1.6593184958311526e-11
101,198.9733091997942,3.2996895248164286e+19,5.523694214279397e-06,1.6590358208557553e-11
102,198.9544262586882,3.2987501737506288e+19,5.522121736624056e-06,1.658563528825005e-11
103,198.9534102018061,3.2986996340250907e+19,5.522037132909844e-06,1.6585381181873032e-11
104,198.9533617545174,3.2986972242194825e+19,5.522033098885068e-06,1.658536906572151e-11
105,198.9410511249098,3.2980849220199408e+19,5.521008102414472e-06,1.658229049946675e-11
106,198.93375823502012,3.2977222263119577e+19,5.5204009482659795e-06,1.65804669182871e-11
107,198.93154556517854,3.297612189341535e+19,5.5202167459123e-06,1.6579913668430782e-11
108,198.91768372720844,3.2969228902070804e+19,5.519062856247149e-06,1.657644797280474e-11
109,198.91323407585594,3.296701645484684e+19,5.518692491646525e-06,1.6575335586573034e-11
110,198.90270140002897,3.2961779812152173e+19,5.5178158754455995e-06,1.657270267891729e-11
111,198.9005382758395,3.296070441728833e+19,5.51763585389076e-06,1.6572161986046867e-11
112,198.88107006254623,3.295102686854219e+19,5.516015828139384e-06,1.6567296255526713e-11
113,198.88035714186339,3.2950672515294396e+19,5.515956509255898e-06,1.6567118091876192e-11
114,198.87410014498863,3.2947562618898813e+19,5.5154359112845405e-06,1.6565554481275675e-11
115,198.86336152614166,3.2942225691482747e+19,5.514542507378856e-06,1.6562871151923027e-11
116,198.85338050687508,3.2937265796136034e+19,5.513712218800976e-06,1.656037738880198e-11
117,198.84739074592977,3.2934289526806712e+19,5.513213990057002e-06,1.6558880963943603e-11
118,198.82633933830917,3.2923830655492055e+19,5.511463170577346e-06,1.6553622395818865e-11
119,198.82270043002097,3.292202297838098e+19,5.51116056466474e-06,1.655271352210294e-11
120,198.82148819160776,3.2921420797179146e+19,5.511059759276975e-06,1.6552410754167663e-11
121,198.81606596562446,3.291872738838267e+19,5.510608881505783e-06,1.655105654746429e-11
122,198.81161517843617,3.2916516636910043e+19,5.510238800774649e-06,1.654994501383165e-11
123,198.80037858370525,3.2910935745880932e+19,5.5093045572570044e-06,1.65471390231286e-11
124,198.79951079371662,3.2910504765978984e+19,5.509232411039217e-06,1.6546922332712723e-11
125,198.7931470624442,3.290734439244283e+19,5.5087033631731885e-06,1.6545333342941312e-11
126,198.7899610315222,3.290576221310664e+19,5.508438505683429e-06,1.6544537846221387e-11
127,198.7772869294988,3.2899468770577015e+19,5.5073849807433605e-06,1.6541373595004834e-11
128,198.76885977479483,3.2895284633191387e+19,5.506684554376125e-06,1.653926987168483e-11
129,198.74885500330066,3.2885353554063077e+19,5.505022087531592e-06,1.6534276669782133e-11
130,198.7465864273819,3.288422747860041e+19,5.504833582023083e-06,1.653371049544497e-11
131,198.72876081802954,3.287538009917664e+19,5.503352526967233e-06,1.652926216196561e-11
132,198.72621875650924,3.287411852783641e+19,5.5031413393915385e-06,1.652862786227521e-11
133,198.72069883464985,3.287137921855571e+19,5.502682777859882e-06,1.652725057747708e-11
134,198.71872140105378,3.287039793694006e+19,5.502518510902576e-06,1.6526757203376738e-11
135,198.71281747399016,3.2867468288464876e+19,5.502028086509294e-06,1.6525284218804615e-11
136,198.70370173392965,3.2862945215061287e+19,5.501270922109363e-06,1.652301008339264e-11
137,198.69489833625713,3.285857751447522e+19,5.500539767184771e-06,1.652081406716973e-11
138,198.6859937626829,3.285416001038604e+19,5.499800275132702e-06,1.651859301047103e-11
139,198.685243347529,3.2853787752141406e+19,5.499737958945175e-06,1.651840584444895e-11
140,198.6850222407071,3.285367806827574e+19,5.499719597819692e-06,1.6518350696999247e-11
141,198.68248785516087,3.285242085989931e+19,5.499509140605982e-06,1.6517718590943483e-11
142,198.68055089542182,3.285146003244757e+19,5.499348297684362e-06,1.6517235500898766e-11
143,198.67400569086072,3.2848213427155513e+19,5.49880481458594e-06,1.6515603155056773e-11
144,198.6680470854988,3.284525797755244e+19,5.498310071072942e-06,1.651411719805344e-11
145,198.66703204104363,3.284475453635282e+19,5.498225794803292e-06,1.651386407515276e-11
146,198.6617762866555,3.2842147872414695e+19,5.497789438158059e-06,1.65125534825004e-11
147,198.65528165405843,3.2838926960242995e+19,5.497250256098846e-06,1.6510934054785008e-11
148,198.65375639663097,3.2838170563046744e+19,5.49712363488842e-06,1.6510553749294465e-11
149,198.65228211367776,3.2837439455868125e+19,5.497001247237637e-06,1.6510186159256344e-11
150,198.6478603687416,3.2835246746856608e+19,5.496634186822122e-06,1.6509083697110297e-11
151,198.6350160079059,3.28288778815582e+19,5.4955680360786725e-06,1.650588152442441e-11
152,198.63439145459586,3.28285682183333e+19,5.495516198323911e-06,1.6505725830266326e-11
153,198.63262194096794,3.2827690876586037e+19,5.495369330944516e-06,1.650528471561754e-11
154,198.63036609347546,3.2826572428532507e+19,5.49518210226752e-06,1.650472237623057e-11
155,198.618540510156,3.282070972590396e+19,5.49420068336899e-06,1.6501774694760956e-11
156,198.60771457711024,3.2815343226302226e+19,5.493302329066924e-06,1.6499076496944186e-11
157,198.6077141424363,3.2815343010842698e+19,5.493302292998908e-06,1.6499076388614274e-11
158,198.60761456768543,3.2815293653576077e+19,5.493294030571609e-06,1.649905157249969e-11
159,198.6005298525392,3.2811782025152537e+19,5.492706182488936e-06,1.649728597688823e-11
160,198.600028190751,3.2811533379657806e+19,5.492664559128001e-06,1.6497160961555922e-11
161,198.59407756570266,3.2808584085782807e+19,5.4921708460864855e-06,1.6495678099562984e-11
162,198.59109494578203,3.280710588359257e+19,5.491923394414916e-06,1.6494934881037232e-11
163,198.58620287901525,3.2804681445595247e+19,5.4915175424692115e-06,1.6493715908933113e-11
164,198.58100187634034,3.2802104034400174e+19,5.491086082745532e-06,1.649242002413379e-11
165,198.57454450527692,3.279890420459122e+19,5.490550429882756e-06,1.649081119632324e-11
166,198.57450392489503,3.2798884096397746e+19,5.490547063762668e-06,1.6490801086216515e-11
167,198.56968709876537,3.2796497344525304e+19,5.4901475204902e-06,1.6489601062146947e-11
168,198.56935702881728,3.279633379810984e+19,5.4901201427511105e-06,1.648951883339191e-11
169,198.5683558034311,3.2795837704096702e+19,5.490037096403583e-06,1.6489269404549556e-11
170,198.56453002649016,3.27939421280102e+19,5.4897197761653305e-06,1.648831633650936e-11
171,198.56079381553965,3.279209100011376e+19,5.4894098965728855e-06,1.6487385616371577e-11
172,198.55840073612825,3.2790905371311428e+19,5.48921142181014e-06,1.6486789499482848e-11
173,198.54726002318125,3.2785386185530237e+19,5.4882875077770826e-06,1.6484014533279487e-11
174,198.5380608203846,3.2780829304071467e+19,5.487524683894421e-06,1.6481723399669907e-11
175,198.52631920314735,3.277501363548678e+19,5.486551138514719e-06,1.647879936623232e-11
176,198.5253077133911,3.2774512672867135e+19,5.486467277160403e-06,1.647854748952554e-11
177,198.50892996326536,3.2766401941228675e+19,5.485109537255239e-06,1.6474469531820624e-11
178,198.497796398906,3.276088904488574e+19,5.484186676076806e-06,1.6471697727855188e-11
179,198.47657535591236,3.2750382944685486e+19,5.482427950461734e-06,1.6466415413734834e-11
180,198.46299874463406,3.2743662623107895e+19,5.481302965788568e-06,1.6463036533952044e-11
181,198.46127499556218,3.2742809445918347e+19,5.481160143566349e-06,1.646260756889083e-11
182,198.46077175632513,3.274256036823813e+19,5.481118447857381e-06,1.6462482336261955e-11
183,198.45329195707225,3.2738858399135846e+19,5.480498736664618e-06,1.6460621040130245e-11
184,198.4485371788379,3.2736505266866815e+19,5.480104821327974e-06,1.645943791950748e-11
185,198.44753719788062,3.2736010392214913e+19,5.480021979102033e-06,1.645918910374219e-11
186,198.4462631850645,3.2735379910784475e+19,5.479916436244036e-06,1.6458872106864267e-11
187,198.42357752751383,3.272415462416444e+19,5.47803731851825e-06,1.6453228196289663e-11
188,198.4196626776608,3.272221774308482e+19,5.477713083806687e-06,1.6452254360700692e-11
189,198.4106873888798,3.2717777486531006e+19,5.476969782982421e-06,1.6450021864394248e-11
190,198.4060800579466,3.2715498302936252e+19,5.4765882466851134e-06,1.6448875924087573e-11
191,198.40302665830083,3.271398788621541e+19,5.476335402287502e-06,1.6448116508565155e-11
192,198.40222529956918,3.2713591488019354e+19,5.476269045061901e-06,1.644791720532719e-11
193,198.38704098509126,3.2706081056451633e+19,5.475011795642362e-06,1.6444141069752244e-11
194,198.3807547948002,3.2702972131590308e+19,5.47449136030625e-06,1.6442577947624997e-11
195,198.3732447364032,3.269925818363461e+19,5.4738696438483606e-06,1.6440710628700305e-11
196,198.34545451261707,3.2685517534183997e+19,5.471569453321344e-06,1.6433802030340083e-11
197,198.34156620089135,3.2683595297196777e+19,5.4712476700370405e-06,1.6432835557587423e-11
198,198.336008747376,3.2680848029303943e+19,5.470787776230347e-06,1.6431454271315058e-11
199,198.3353563021719,3.268052551007174e+19,5.470733786374529e-06,1.6431292113343794e-11
200,198.3134261350382,3.26696861394587e+19,5.4689192711514634e-06,1.6425842235715212e-11
201,198.30905195955543,3.266752441308006e+19,5.46855739724179e-06,1.64247553511856e-11
202,198.306691827141,3.266635807047105e+19,5.468362150995959e-06,1.6424168931113897e-11
203,198.30184954898343,3.2663965174977245e+19,5.4679615792786786e-06,1.6422965818121013e-11
204,198.30106105774635,3.2663575539460104e+19,5.467896354128387e-06,1.6422769915059482e-11
205,198.2986169607661,3.2662367800651813e+19,5.467694178141297e-06,1.642216268158187e-11
206,198.297817290592,3.266197265393193e+19,5.467628030413336e-06,1.642196400756789e-11
207,198.2964350730249,3.2661289656433857e+19,5.467513696343415e-06,1.6421620606376252e-11
208,198.29370106438145,3.2659938724173853e+19,5.467287549711972e-06,1.6420941377317264e-11
209,198.2838060562443,3.2655049699991257e+19,5.466469124996926e-06,1.6418483247185035e-11
210,198.26523453588894,3.2645875015490646e+19,5.464933278932843e-06,1.641387034948145e-11
211,198.25993422430764,3.264325687594495e+19,5.464495001266051e-06,1.6412553987060794e-11
212,198.25786630833147,3.264223544705275e+19,5.464324013637679e-06,1.6412040427494698e-11
213,198.23921144970583,3.2633022006949327e+19,5.4627816798693e-06,1.6407408044038638e-11
214,198.23752146159396,3.2632187425102037e+19,5.462641970515237e-06,1.6406988428444603e-11
215,198.23261041780071,3.2629762241460634e+19,5.462235993748397e-06,1.6405769081441504e-11
216,198.2306661177326,3.2628802135655133e+19,5.462075271630663e-06,1.640528635423e-11
217,198.22534353860374,3.2626173913873035e+19,5.461635306193236e-06,1.6403964922607765e-11
218,198.21710995468578,3.262210855303308e+19,5.460954763069959e-06,1.64019209184045e-11
219,198.20861682195465,3.261791539291769e+19,5.460252826293946e-06,1.639981265858742e-11
220,198.20312431017763,3.261520386620124e+19,5.45979891557529e-06,1.6398449342457836e-11
221,198.1885101966669,3.260798994639458e+19,5.458591302349905e-06,1.639482228867656e-11
222,198.1797199870485,3.2603651374690005e+19,5.4578650236123885e-06,1.6392640918030893e-11
223,198.173464936911,3.2600564312542847e+19,5.457348248103871e-06,1.639108878815782e-11
224,198.17121262695656,3.2599452775117345e+19,5.457162176268929e-06,1.6390529923333944e-11
225,198.1590324636263,3.2593442180798304e+19,5.456156000238889e-06,1.6387507884076938e-11
226,198.15542115360512,3.259166023508789e+19,5.455857701773631e-06,1.6386611947734393e-11
227,198.15501804897156,3.259146133329977e+19,5.455824405530213e-06,1.638651194281307e-11
228,198.14569020004149,3.2586858968138162e+19,5.4550539676564675e-06,1.638419794066034e-11
229,198.13349027344765,3.2580840172428194e+19,5.454046418710119e-06,1.638117177786346e-11
230,198.13041868047347,3.257932492841455e+19,5.453792766221651e-06,1.638040993524855e-11
231,198.10958579558056,3.2569049121689764e+19,5.452072591831732e-06,1.6375243409332584e-11
232,198.10837166481676,3.256845031913331e+19,5.451972352030632e-06,1.637494234013098e-11
233,198.09756517552898,3.2563120941956293e+19,5.451080212038157e-06,1.637226280692853e-11
234,198.08801321903493,3.255841073994182e+19,5.450291722229653e-06,1.6369894585977225e-11
235,198.08060622684414,3.2554758562214326e+19,5.44968034613408e-06,1.6368058324223362e-11
236,198.0755722745142,3.2552276619012964e+19,5.449264867792908e-06,1.636681043934043e-11
237,198.06233368410548,3.2545750057711505e+19,5.4481723186718805e-06,1.636352897940164e-11
238,198.05365984852165,3.2541474371610935e+19,5.44745656701106e-06,1.6361379226721504e-11
239,198.04702357028776,3.2538203333213057e+19,5.446908993800395e-06,1.6359734596269865e-11
240,198.0459646655387,3.2537681416652116e+19,5.446821624747448e-06,1.6359472184226675e-11
241,198.01786094496038,3.2523831599228133e+19,5.444503159455537e-06,1.6352508697799878e-11
242,198.01552252494363,3.2522679377701188e+19,5.444310277084815e-06,1.6351929377602514e-11
243,198.01102367937926,3.252046271530316e+19,5.443939206862271e-06,1.6350814872042697e-11
244,198.00344949362858,3.251673100483173e+19,5.443314516951739e-06,1.6348938622383874e-11
245,197.99977946929528,3.2514922930541933e+19,5.443011844551247e-06,1.6348029548972272e-11
246,197.99639379506624,3.2513255003619795e+19,5.44273263287935e-06,1.6347190939615367e-11
247,197.98393330599788,3.2507116928750186e+19,5.44170511655125e-06,1.6344104804994765e-11
248,197.97166626653242,3.250107490242003e+19,5.440693678789261e-06,1.6341066962180495e-11
249,197.96504470955276,3.249781382179995e+19,5.440147772514808e-06,1.633942733835446e-11
250,197.9579650619968,3.2494327375381066e+19,5.43956413991036e-06,1.6337674403888072e-11
251,197.95785336935435,3.249427237317027e+19,5.43955493251702e-06,1.6337646749577798e-11
252,197.95687129064675,3.249378875848931e+19,5.439473975214975e-06,1.6337403595161852e-11
253,197.95437365163787,3.2492558843156988e+19,5.439268086868386e-06,1.633678521165104e-11
254,197.94479885646558,3.248784420297878e+19,5.438478854109397e-06,1.6334414759255667e-11
255,197.93963037322385,3.248529942541953e+19,5.438052857270151e-06,1.6333135282173005e-11
256,197.93482687224747,3.2482934471310045e+19,5.437656962952417e-06,1.6331946217701086e-11
257,197.93261691996074,3.2481846462671634e+19,5.4374748298463825e-06,1.6331399182808576e-11
258,197.93005859115016,3.248058697086813e+19,5.437263990386014e-06,1.6330765928678946e-11
259,197.922650070337,3.2476939862901907e+19,5.43665346297062e-06,1.6328932215927192e-11
260,197.91981391282465,3.247554373572223e+19,5.4364197506905165e-06,1.632823026352102e-11
261,197.91185957692983,3.2471628347013796e+19,5.435764312965459e-06,1.6326261663120586e-11
262,197.9111116512124,3.2471260209285214e+19,5.4357026865540605e-06,1.6326076568833948e-11
263,197.90997013696452,3.2470698348072763e+19,5.435608630749564e-06,1.6325794073201922e-11
264,197.90547896476528,3.2468487824950354e+19,5.4352385882443545e-06,1.6324682654380447e-11
265,197.89954652959574,3.2465568076196155e+19,5.434749821068551e-06,1.632321464724381e-11
266,197.879647785423,3.2455775849439613e+19,5.433110598169753e-06,1.6318291258290737e-11
267,197.86815970988232,3.245012343248475e+19,5.432164381181899e-06,1.631544930539426e-11
268,197.85601425888515,3.2444148284285575e+19,5.431164138847309e-06,1.631244508792992e-11
269,197.85195669532297,3.2442152264684937e+19,5.430830004322327e-06,1.631144151835415e-11
270,197.843568277211,3.243802604620747e+19,5.430139273604803e-06,1.6309366915817363e-11
271,197.83186998870318,3.243227230419672e+19,5.429176094759756e-06,1.630647401815896e-11
272,197.82724250494664,3.2429996488331522e+19,5.4287951222218e-06,1.6305329771097642e-11
273,197.8228440137832,3.242783339067609e+19,5.428433018759812e-06,1.6304242197110035e-11
274,197.82159890695073,3.2427221087334842e+19,5.4283305189216304e-06,1.6303934339910525e-11
275,197.812730864817,3.2422860293465248e+19,5.4276005201842954e-06,1.6301741796284038e-11
276,197.8120973643151,3.2422548789260235e+19,5.427548374248684e-06,1.6301585176507972e-11
277,197.80114007231882,3.2417161196784144e+19,5.426646488990534e-06,1.629887637350127e-11
278,197.79148811498067,3.241241591893775e+19,5.425852127472938e-06,1.6296490516932682e-11
279,197.77881925915716,3.2406188119239303e+19,5.424809591170559e-06,1.6293359269975315e-11
280,197.76560175769401,3.2399691464804348e+19,5.423722048471628e-06,1.6290092846773297e-11
281,197.75256045860144,3.2393282268252926e+19,5.422649146259374e-06,1.6286870396120974e-11
282,197.7285970646265,3.2381507569783947e+19,5.420678056757806e-06,1.6280950249272946e-11
283,197.70647068135042,3.2370638042293875e+19,5.418858493260777e-06,1.6275485209205938e-11
284,197.701696836467,3.2368293222628684e+19,5.41846596945753e-06,1.627430626803928e-11
285,197.6960742663106,3.236553167085709e+19,5.418003684523494e-06,1.627291780004077e-11
286,197.69591335854705,3.236545264256432e+19,5.417990455153875e-06,1.6272878065766506e-11
287,197.69499576241412,3.2365001976551494e+19,5.417915013472804e-06,1.627265147746088e-11
288,197.6876418838364,3.2361390360985223e+19,5.4173104275001675e-06,1.627083560977074e-11
289,197.6863007986944,3.236073176009911e+19,5.417200177433403e-06,1.627050447484017e-11
290,197.67147692144857,3.2353452415874056e+19,5.41598161213272e-06,1.626684452661447e-11
291,197.66789146813827,3.2351691923807244e+19,5.415686905016471e-06,1.626595937685138e-11
292,197.6618364839051,3.2348719013296153e+19,5.41518923854009e-06,1.6264464640757876e-11
293,197.66069362335338,3.2348157905571574e+19,5.415095308869782e-06,1.6264182523968574e-11
294,197.65316393026313,3.2344461230960833e+19,5.414476483977141e-06,1.6262323889830074e-11
295,197.64691078111122,3.2341391484881908e+19,5.413962607185766e-06,1.6260780466223833e-11
296,197.6414040085267,3.2338688304874004e+19,5.413510093709649e-06,1.625942134669771e-11
297,197.629909525219,3.2333046345941275e+19,5.4125656273991215e-06,1.62565846519424e-11
298,197.62815574634314,3.233218557779224e+19,5.4124215344470755e-06,1.6256151870257347e-11
299,197.6277609909649,3.233199183092548e+19,5.412389101139672e-06,1.6256054457155383e-11
300,197.61609001836564,3.2326264039875215e+19,5.4114302664963815e-06,1.625317460726184e-11
301,197.61084841896076,3.2323691827783217e+19,5.410999677104755e-06,1.6251881336495796e-11
302,197.58875719735892,3.2312852493492482e+19,5.409185167962059e-06,1.624643147712954e-11
303,197.58818530233145,3.231257191822435e+19,5.409138199543558e-06,1.6246290407972344e-11
304,197.58062223888572,3.2308861584880214e+19,5.408517088173173e-06,1.6244424906421683e-11
305,197.57904879462936,3.2308089710787326e+19,5.408387876123706e-06,1.624403681937299e-11
306,197.56456626038968,3.230098568753364e+19,5.40719865962775e-06,1.6240465019977498e-11
307,197.51722761779908,3.2277772236516844e+19,5.4033127181138406e-06,1.6228793634996302e-11
308,197.51676056651974,3.2277543263996047e+19,5.403274388017059e-06,1.622867851094868e-11
309,197.51485699959048,3.2276610048937386e+19,5.4031181674217135e-06,1.6228209304012927e-11
310,197.49782780766716,3.2268262365000925e+19,5.401720761601691e-06,1.6224012210144665e-11
311,197.49633847534108,3.226753236501498e+19,5.4015985592954295e-06,1.622364517678689e-11
312,197.49304886061333,3.2265919991097573e+19,5.4013286472200106e-06,1.6222834498671426e-11
313,197.49297299445533,3.2265882806642876e+19,5.401322422526574e-06,1.6222815802869335e-11
